Gene stable ID,Transcript length (including UTRs and CDS)
ENSG00000089177,5261
ENSG00000102796,1970
ENSG00000167394,2685
ENSG00000142252,1653
ENSG00000183475,1694
ENSG00000063241,1122
ENSG00000102890,2486
ENSG00000134152,2740
ENSG00000113621,3090
ENSG00000175471,5396
ENSG00000196642,3104
ENSG00000139835,1415
ENSG00000091656,13987
ENSG00000181513,1986
ENSG00000149231,2715
ENSG00000105357,6787
ENSG00000135686,7559
ENSG00000165959,12749
ENSG00000103264,5953
ENSG00000278718,1762
ENSG00000104518,1723
ENSG00000111412,8426
ENSG00000086848,6158
ENSG00000175213,2229
ENSG00000140691,4844
ENSG00000138380,7974
ENSG00000171241,5177
ENSG00000166189,2688
ENSG00000138780,4043
ENSG00000123607,5415
ENSG00000049883,11145
ENSG00000137776,4168
ENSG00000173269,4127
ENSG00000181090,5095
ENSG00000116771,3095
ENSG00000104361,4581
ENSG00000120162,6487
ENSG00000178935,2352
ENSG00000143919,1512
ENSG00000166250,5032
ENSG00000123600,8132
ENSG00000110583,3649
ENSG00000197056,4161
ENSG00000152147,3705
ENSG00000173517,19217
ENSG00000166908,3176
ENSG00000103534,3687
ENSG00000187736,2094
ENSG00000188818,2604
ENSG00000104218,4367
ENSG00000167695,2224
ENSG00000103351,2221
ENSG00000188295,1951
ENSG00000101546,5590
ENSG00000109944,7057
ENSG00000136122,2760
ENSG00000168778,2908
ENSG00000149532,3695
ENSG00000164929,2817
ENSG00000122484,16899
ENSG00000105879,3987
ENSG00000275074,1513
ENSG00000177548,2307
ENSG00000187720,9200
ENSG00000081307,3705
ENSG00000172992,2122
ENSG00000119522,3612
ENSG00000100147,1270
ENSG00000100722,18153
ENSG00000132000,2165
ENSG00000288195,2165
ENSG00000120159,2789
ENSG00000121316,1960
ENSG00000153395,3945
ENSG00000137574,4477
ENSG00000100599,3852
ENSG00000083814,2431
ENSG00000197771,4169
ENSG00000275099,2847
ENSG00000278311,2816
ENSG00000171161,3045
ENSG00000104043,5688
ENSG00000185875,3737
ENSG00000241863,525
ENSG00000241779,525
ENSG00000241370,525
ENSG00000239927,525
ENSG00000242726,525
ENSG00000239865,525
ENSG00000243009,525
ENSG00000135362,3930
ENSG00000071967,4235
ENSG00000125450,2133
ENSG00000122390,2619
ENSG00000170537,4401
ENSG00000116151,1645
ENSG00000126070,19660
ENSG00000121350,4075
ENSG00000101442,2547
ENSG00000176208,6873
ENSG00000103037,2042
ENSG00000172478,1958
ENSG00000133142,1135
ENSG00000274853,1857
ENSG00000278619,1839
ENSG00000152582,5662
ENSG00000180834,2064
ENSG00000050730,2397
ENSG00000142687,4777
ENSG00000123815,2443
ENSG00000127526,5126
ENSG00000087299,6095
ENSG00000117682,3245
ENSG00000115761,3498
ENSG00000099219,5377
ENSG00000160781,2277
ENSG00000205744,2795
ENSG00000101624,2895
ENSG00000077684,3560
ENSG00000162777,3239
ENSG00000269190,2218
ENSG00000282954,2218
ENSG00000092470,3932
ENSG00000137343,2119
ENSG00000223752,2119
ENSG00000231257,2119
ENSG00000234549,2119
ENSG00000206488,2119
ENSG00000235658,2119
ENSG00000229061,2119
ENSG00000116729,2716
ENSG00000083307,5232
ENSG00000188917,3547
ENSG00000149636,2441
ENSG00000124429,3863
ENSG00000132182,7206
ENSG00000105948,4299
ENSG00000068137,3026
ENSG00000107960,6369
ENSG00000164181,3874
ENSG00000168228,2797
ENSG00000103067,3429
ENSG00000147459,10246
ENSG00000113597,2910
ENSG00000119965,2913
ENSG00000121895,1923
ENSG00000178966,3420
ENSG00000172775,2823
ENSG00000173889,12652
ENSG00000148481,2364
ENSG00000151718,8862
ENSG00000133943,2538
ENSG00000111300,5771
ENSG00000165886,1647
ENSG00000100350,3933
ENSG00000137842,2707
ENSG00000089060,2975
ENSG00000125779,4815
ENSG00000155034,8270
ENSG00000197121,11090
ENSG00000095637,5858
ENSG00000168827,6478
ENSG00000166669,3665
ENSG00000115827,5853
ENSG00000149548,3812
ENSG00000143382,2908
ENSG00000174799,5596
ENSG00000114648,4622
ENSG00000165868,5722
ENSG00000152082,599
ENSG00000142556,4628
ENSG00000179674,1289
ENSG00000153292,1370
ENSG00000140451,2687
ENSG00000175073,9956
ENSG00000171017,3590
ENSG00000117133,1948
ENSG00000183779,3316
ENSG00000148334,1598
ENSG00000052723,5494
ENSG00000138759,15871
ENSG00000163634,892
ENSG00000115652,1839
ENSG00000132773,1887
ENSG00000122490,2544
ENSG00000163874,2654
ENSG00000205978,7635
ENSG00000102901,2580
ENSG00000179151,3744
ENSG00000142102,3699
ENSG00000178971,7039
ENSG00000096872,2160
ENSG00000161692,1810
ENSG00000171621,3106
ENSG00000162062,1633
ENSG00000278259,3271
ENSG00000278372,3271
ENSG00000070476,3377
ENSG00000198707,7824
ENSG00000129696,2131
ENSG00000133678,2041
ENSG00000170633,2066
ENSG00000172732,2364
ENSG00000010361,1728
ENSG00000156510,3653
ENSG00000157796,4395
ENSG00000138081,3844
ENSG00000177200,13110
ENSG00000134775,4967
ENSG00000125741,7811
ENSG00000104133,7772
ENSG00000120685,5182
ENSG00000135931,2300
ENSG00000275035,2491
ENSG00000119242,2787
ENSG00000184277,1329
ENSG00000160551,4068
ENSG00000073331,5399
ENSG00000121579,6112
ENSG00000115520,2239
ENSG00000167107,2235
ENSG00000143374,2727
ENSG00000156675,6253
ENSG00000151413,3040
ENSG00000164828,3812
ENSG00000175575,4954
ENSG00000089159,3807
ENSG00000176783,2636
ENSG00000284260,2636
ENSG00000162923,6866
ENSG00000185504,3597
ENSG00000160584,6207
ENSG00000128886,1755
ENSG00000101004,4991
ENSG00000076356,11508
ENSG00000182923,2903
ENSG00000115084,10314
ENSG00000005238,3028
ENSG00000170921,11721
ENSG00000125149,2917
ENSG00000134253,3536
ENSG00000278780,473
ENSG00000118620,3886
ENSG00000196912,5986
ENSG00000116406,6837
ENSG00000099377,2171
ENSG00000086544,3376
ENSG00000173334,3596
ENSG00000109519,2653
ENSG00000120832,1763
ENSG00000241839,3689
ENSG00000163026,3848
ENSG00000170638,2329
ENSG00000118579,10858
ENSG00000160688,2189
ENSG00000120616,2913
ENSG00000165113,1801
ENSG00000166510,4085
ENSG00000177192,4041
ENSG00000135925,2055
ENSG00000131015,1335
ENSG00000101152,5249
ENSG00000164091,4286
ENSG00000100344,2753
ENSG00000009790,2234
ENSG00000100897,4304
ENSG00000284796,4299
ENSG00000168476,1666
ENSG00000068120,2479
ENSG00000140395,1202
ENSG00000107854,6242
ENSG00000064726,3194
ENSG00000103855,2738
ENSG00000167671,1915
ENSG00000135917,5213
ENSG00000168917,1949
ENSG00000111271,4006
ENSG00000136295,4805
ENSG00000147799,4673
ENSG00000236759,3856
ENSG00000238134,3856
ENSG00000224143,2992
ENSG00000206376,3856
ENSG00000204371,3856
ENSG00000232045,3856
ENSG00000227333,3856
ENSG00000138050,2205
ENSG00000154743,2753
ENSG00000108825,1790
ENSG00000131188,1461
ENSG00000276184,1516
ENSG00000131507,3574
ENSG00000184436,1913
ENSG00000144120,1363
ENSG00000103018,4262
ENSG00000103091,5878
ENSG00000132561,3554
ENSG00000117411,2004
ENSG00000068903,2062
ENSG00000283100,2062
ENSG00000100697,10331
ENSG00000167600,2612
ENSG00000174010,6272
ENSG00000148814,7971
ENSG00000113742,9418
ENSG00000185085,3285
ENSG00000153815,3937
ENSG00000167861,3298
ENSG00000183032,3893
ENSG00000125945,3788
ENSG00000283009,3788
ENSG00000122547,4655
ENSG00000100523,5603
ENSG00000198908,3974
ENSG00000111266,6661
ENSG00000280962,6661
ENSG00000221963,10065
ENSG00000175137,3148
ENSG00000006459,9220
ENSG00000145391,7365
ENSG00000131584,3793
ENSG00000144320,7542
ENSG00000240592,1310
ENSG00000239974,1310
ENSG00000244444,1310
ENSG00000242038,1310
ENSG00000240389,1310
ENSG00000241404,1298
ENSG00000243897,1277
ENSG00000013573,3920
ENSG00000066427,1205
ENSG00000105997,3263
ENSG00000126934,1727
ENSG00000165983,1203
ENSG00000108557,7677
ENSG00000021355,2476
ENSG00000111371,8097
ENSG00000120438,2352
ENSG00000277641,3356
ENSG00000108379,3287
ENSG00000277626,3352
ENSG00000134339,576
ENSG00000139921,4025
ENSG00000148737,3802
ENSG00000184792,4261
ENSG00000148572,1813
ENSG00000162552,3968
ENSG00000198157,2099
ENSG00000106948,7380
ENSG00000132323,1455
ENSG00000109881,1452
ENSG00000131233,2281
ENSG00000101162,3321
ENSG00000197496,4227
ENSG00000164933,2891
ENSG00000049656,2492
ENSG00000282367,1985
ENSG00000174915,2458
ENSG00000112218,5967
ENSG00000162520,3503
ENSG00000101294,1606
ENSG00000129636,3185
ENSG00000126821,3336
ENSG00000285281,3336
ENSG00000158555,3561
ENSG00000145868,4132
ENSG00000083544,3019
ENSG00000154978,2939
ENSG00000197872,4670
ENSG00000274523,2309
ENSG00000145817,3144
ENSG00000121104,2329
ENSG00000085978,3298
ENSG00000281089,3298
ENSG00000114988,2397
ENSG00000116667,10293
ENSG00000275744,2388
ENSG00000133460,2388
ENSG00000166579,2372
ENSG00000110925,4517
ENSG00000239264,2938
ENSG00000125901,1016
ENSG00000117148,1841
ENSG00000162129,10053
ENSG00000088356,1957
ENSG00000118454,5658
ENSG00000178878,4646
ENSG00000104957,1673
ENSG00000141098,2018
ENSG00000123739,5219
ENSG00000132792,1890
ENSG00000128335,2429
ENSG00000185730,4658
ENSG00000235109,2619
ENSG00000136270,1917
ENSG00000130413,2707
ENSG00000102543,3386
ENSG00000171206,7290
ENSG00000167118,2595
ENSG00000143217,3458
ENSG00000145216,3396
ENSG00000143376,7250
ENSG00000101447,2370
ENSG00000143401,3407
ENSG00000140157,3233
ENSG00000102547,3676
ENSG00000135916,2037
ENSG00000108219,16183
ENSG00000167513,2664
ENSG00000107821,3232
ENSG00000110057,2294
ENSG00000139734,2735
ENSG00000121486,4361
ENSG00000166925,2318
ENSG00000105982,1682
ENSG00000221978,3112
ENSG00000062716,3686
ENSG00000112308,2452
ENSG00000135070,1967
ENSG00000005189,2722
ENSG00000198729,2219
ENSG00000163545,3391
ENSG00000164296,3493
ENSG00000120925,3764
ENSG00000169871,10910
ENSG00000133812,7439
ENSG00000118518,2169
ENSG00000187678,4938
ENSG00000173918,2886
ENSG00000137210,929
ENSG00000107819,3089
ENSG00000213020,3153
ENSG00000104973,2332
ENSG00000179526,1348
ENSG00000136950,2507
ENSG00000174903,1901
ENSG00000135486,3744
ENSG00000099783,2568
ENSG00000001497,2439
ENSG00000178922,1066
ENSG00000180185,1974
ENSG00000213339,1329
ENSG00000119705,376
ENSG00000155287,1526
ENSG00000149679,3785
ENSG00000085415,3494
ENSG00000121621,3417
ENSG00000119431,1834
ENSG00000091622,7149
ENSG00000125826,3701
ENSG00000125967,1942
ENSG00000125967,1989
ENSG00000122566,3664
ENSG00000124523,2339
ENSG00000165119,2652
ENSG00000165119,2889
ENSG00000197451,1770
ENSG00000065883,5455
ENSG00000140992,4728
ENSG00000116898,953
ENSG00000152284,2985
ENSG00000159322,2557
ENSG00000142669,751
ENSG00000169976,690
ENSG00000115274,1181
ENSG00000129317,13593
ENSG00000172007,4248
ENSG00000212864,1077
ENSG00000127774,656
ENSG00000111665,1943
ENSG00000213347,1483
ENSG00000138613,4138
ENSG00000120820,1880
ENSG00000167216,2833
ENSG00000129932,1763
ENSG00000138639,4572
ENSG00000110060,1829
ENSG00000261150,16005
ENSG00000106066,2087
ENSG00000092199,1784
ENSG00000113163,3154
ENSG00000138668,1667
ENSG00000138668,3068
ENSG00000054267,5811
ENSG00000152795,4139
ENSG00000086758,14731
ENSG00000139112,1883
ENSG00000196335,3274
ENSG00000147697,2450
ENSG00000285114,2450
ENSG00000007047,5209
ENSG00000134343,5937
ENSG00000144802,3923
ENSG00000143436,1224
ENSG00000143228,1842
ENSG00000125898,1807
ENSG00000126878,3374
ENSG00000119661,8417
ENSG00000136152,4555
ENSG00000130717,2162
ENSG00000164897,1563
ENSG00000173451,4432
ENSG00000112874,3488
ENSG00000171056,3215
ENSG00000285438,3215
ENSG00000136280,1864
ENSG00000138867,3482
ENSG00000144233,4641
ENSG00000141428,985
ENSG00000131943,4348
ENSG00000122515,5228
ENSG00000175573,1559
ENSG00000169612,1565
ENSG00000065809,3785
ENSG00000073169,2283
ENSG00000151468,2747
ENSG00000138496,3198
ENSG00000130766,3462
ENSG00000285069,3462
ENSG00000121005,4297
ENSG00000102181,3567
ENSG00000103160,3648
ENSG00000198208,5322
ENSG00000167632,7092
ENSG00000198478,4603
ENSG00000149743,865
ENSG00000122970,3048
ENSG00000103196,4583
ENSG00000124784,2498
ENSG00000152348,3029
ENSG00000078747,6380
ENSG00000155254,3213
ENSG00000105447,5361
ENSG00000127081,4784
ENSG00000100395,3189
ENSG00000102910,8195
ENSG00000173914,1806
ENSG00000153187,6867
ENSG00000078018,5303
ENSG00000078018,2241
ENSG00000188554,4656
ENSG00000125124,2744
ENSG00000147010,4728
ENSG00000114745,3722
ENSG00000266472,1226
ENSG00000144029,3298
ENSG00000106591,859
ENSG00000126391,3685
ENSG00000170632,2371
ENSG00000133466,2893
ENSG00000136169,6139
ENSG00000129911,2901
ENSG00000160072,4098
ENSG00000135597,3161
ENSG00000165632,4875
ENSG00000130363,2175
ENSG00000189077,1398
ENSG00000109113,1741
ENSG00000099992,1972
ENSG00000197580,2902
ENSG00000169490,1631
ENSG00000144354,2778
ENSG00000133612,3494
ENSG00000172382,1135
ENSG00000110906,3920
ENSG00000204880,1162
ENSG00000177602,2797
ENSG00000134057,2029
ENSG00000141562,3814
ENSG00000197111,3159
ENSG00000011304,3185
ENSG00000011304,3155
ENSG00000106682,2503
ENSG00000106771,7999
ENSG00000101079,2971
ENSG00000062582,667
ENSG00000173456,2783
ENSG00000010270,1728
ENSG00000196182,3846
ENSG00000010072,3223
ENSG00000100429,2567
ENSG00000001036,2385
ENSG00000107551,3631
ENSG00000148655,899
ENSG00000144895,3879
ENSG00000147687,1029
ENSG00000162604,969
ENSG00000088836,3094
ENSG00000276879,511
ENSG00000119632,451
ENSG00000169682,2205
ENSG00000167930,2909
ENSG00000104490,3476
ENSG00000113391,4684
ENSG00000136492,8182
ENSG00000183762,2719
ENSG00000176597,4108
ENSG00000100105,3638
ENSG00000100105,2516
ENSG00000100105,3711
ENSG00000253767,4605
ENSG00000253873,2263
ENSG00000253953,4725
ENSG00000263465,4028
ENSG00000077157,2046
ENSG00000077157,2227
ENSG00000167680,3862
ENSG00000142700,3080
ENSG00000180992,957
ENSG00000055950,1010
ENSG00000102781,7618
ENSG00000121211,929
ENSG00000005448,1147
ENSG00000127993,4667
ENSG00000102158,4019
ENSG00000047579,1383
ENSG00000167220,2185
ENSG00000186501,1613
ENSG00000051009,3481
ENSG00000120519,1730
ENSG00000135436,2944
ENSG00000118690,3734
ENSG00000120696,4736
ENSG00000105186,4432
ENSG00000124074,1565
ENSG00000126653,2506
ENSG00000101639,7960
ENSG00000121988,6712
ENSG00000118496,9051
ENSG00000113966,1630
ENSG00000136052,4449
ENSG00000132570,2365
ENSG00000156374,1950
ENSG00000110888,3535
ENSG00000171451,9266
ENSG00000262102,9531
ENSG00000160908,2163
ENSG00000164053,2509
ENSG00000048471,8173
ENSG00000115368,2647
ENSG00000240303,3231
ENSG00000148019,2623
ENSG00000106346,5155
ENSG00000183579,2667
ENSG00000158882,2790
ENSG00000164338,5096
ENSG00000164902,3609
ENSG00000103061,4191
ENSG00000170264,3684
ENSG00000165660,2955
ENSG00000097096,5466
ENSG00000122482,1253
ENSG00000103510,1495
ENSG00000068650,8768
ENSG00000172922,2645
ENSG00000197498,3671
ENSG00000159140,7477
ENSG00000150347,7492
ENSG00000100325,2790
ENSG00000140853,6724
ENSG00000105072,3346
ENSG00000169604,5859
ENSG00000132466,10797
ENSG00000124177,10719
ENSG00000106125,2733
ENSG00000197136,7105
ENSG00000147905,2619
ENSG00000157600,5570
ENSG00000197601,5266
ENSG00000184564,4249
ENSG00000127720,2064
ENSG00000166797,919
ENSG00000183576,2856
ENSG00000090686,4419
ENSG00000138709,2707
ENSG00000114554,9066
ENSG00000168071,4934
ENSG00000139173,2775
ENSG00000127580,3243
ENSG00000142794,3591
ENSG00000141497,2274
ENSG00000186187,4626
ENSG00000171488,7170
ENSG00000131653,3683
ENSG00000179632,1715
ENSG00000171202,759
ENSG00000144468,4883
ENSG00000131732,1372
ENSG00000204160,5045
ENSG00000037757,3027
ENSG00000133398,1101
ENSG00000188636,5419
ENSG00000122068,6733
ENSG00000133302,5583
ENSG00000116580,5118
ENSG00000136895,3552
ENSG00000004660,3572
ENSG00000157800,2955
ENSG00000059122,4963
ENSG00000137692,12675
ENSG00000139437,3151
ENSG00000132004,1727
ENSG00000157778,1428
ENSG00000119471,3174
ENSG00000121851,1178
ENSG00000165118,2468
ENSG00000125611,691
ENSG00000165233,857
ENSG00000100227,3362
ENSG00000119820,11955
ENSG00000084092,2218
ENSG00000110871,1506
ENSG00000171612,3865
ENSG00000145029,3227
ENSG00000176410,2536
ENSG00000135617,1090
ENSG00000148925,2504
ENSG00000187699,4035
ENSG00000181481,2054
ENSG00000135778,6324
ENSG00000175376,2887
ENSG00000127419,1787
ENSG00000171307,1798
ENSG00000168395,5197
ENSG00000284753,975
ENSG00000123154,1450
ENSG00000122378,5801
ENSG00000147679,3672
ENSG00000156531,1150
ENSG00000147536,3770
ENSG00000139233,7728
ENSG00000141741,1397
ENSG00000137288,1284
ENSG00000197312,10667
ENSG00000165152,4225
ENSG00000159685,1000
ENSG00000149761,1110
ENSG00000170473,1207
ENSG00000126249,1157
ENSG00000186812,1419
ENSG00000168101,1349
ENSG00000146540,1294
ENSG00000277936,1705
ENSG00000278845,1553
ENSG00000100916,2637
ENSG00000131475,1088
ENSG00000179029,756
ENSG00000164077,2370
ENSG00000183011,999
ENSG00000136710,1769
ENSG00000120647,2300
ENSG00000184220,4302
ENSG00000230124,1293
ENSG00000051596,1601
ENSG00000135392,3330
ENSG00000130731,797
ENSG00000162441,4989
ENSG00000133250,1178
ENSG00000180628,7149
ENSG00000204673,3075
ENSG00000091947,1525
ENSG00000130165,1019
ENSG00000273594,2207
ENSG00000104529,2207
ENSG00000164347,2993
ENSG00000213380,2495
ENSG00000163755,4611
ENSG00000170271,2947
ENSG00000149182,2773
ENSG00000155438,1686
ENSG00000240184,2849
ENSG00000240184,2346
ENSG00000160183,2402
ENSG00000160183,1342
ENSG00000009954,6115
ENSG00000158828,2657
ENSG00000168172,14348
ENSG00000120306,790
ENSG00000166920,875
ENSG00000198286,4366
ENSG00000156453,4793
ENSG00000106665,5445
ENSG00000170903,4103
ENSG00000184384,7121
ENSG00000107816,2883
ENSG00000160469,3277
ENSG00000162298,3048
ENSG00000243943,3531
ENSG00000143674,5853
ENSG00000198824,3799
ENSG00000203965,2178
ENSG00000198945,4206
ENSG00000196233,4834
ENSG00000215041,5207
ENSG00000288301,5207
ENSG00000188827,7315
ENSG00000112584,5155
ENSG00000275333,5155
ENSG00000154222,5642
ENSG00000179832,5234
ENSG00000204991,3268
ENSG00000169851,4457
ENSG00000169851,6769
ENSG00000156531,4759
ENSG00000198363,3730
ENSG00000198363,1947
ENSG00000135549,1811
ENSG00000240344,1370
ENSG00000243927,931
ENSG00000182154,582
ENSG00000204316,1358
ENSG00000171421,609
ENSG00000104885,7652
ENSG00000167925,2408
ENSG00000125885,7486
ENSG00000166847,10954
ENSG00000184378,1671
ENSG00000275619,1154
ENSG00000170270,1125
ENSG00000171135,1637
ENSG00000072958,13193
ENSG00000144161,5892
ENSG00000188321,3054
ENSG00000186073,2618
ENSG00000163376,4680
ENSG00000162929,3116
ENSG00000137338,3100
ENSG00000198042,3561
ENSG00000178184,3836
ENSG00000146267,11528
ENSG00000176720,2626
ENSG00000090581,1975
ENSG00000124171,4579
ENSG00000079156,10652
ENSG00000176014,1879
ENSG00000197114,1945
ENSG00000180626,4863
ENSG00000133619,4020
ENSG00000153130,1964
ENSG00000114626,1961
ENSG00000184903,2130
ENSG00000169129,3964
ENSG00000136848,5469
ENSG00000170185,7081
ENSG00000148110,3402
ENSG00000128346,1942
ENSG00000062282,2407
ENSG00000123179,977
ENSG00000140632,3718
ENSG00000165799,1362
ENSG00000162961,631
ENSG00000126603,3705
ENSG00000274636,3705
ENSG00000122591,13178
ENSG00000170832,6937
ENSG00000132357,4038
ENSG00000089094,5315
ENSG00000065923,3838
ENSG00000110455,2383
ENSG00000137133,649
ENSG00000108819,4212
ENSG00000135248,1718
ENSG00000124370,824
ENSG00000115318,3689
ENSG00000130299,2566
ENSG00000133134,899
ENSG00000072201,3757
ENSG00000122257,854
ENSG00000130511,1725
ENSG00000100865,953
ENSG00000167674,2255
ENSG00000090060,4519
ENSG00000165282,4112
ENSG00000105677,868
ENSG00000134222,1742
ENSG00000145604,1537
ENSG00000179348,3383
ENSG00000106086,2293
ENSG00000111671,1236
ENSG00000128604,2749
ENSG00000173894,1061
ENSG00000150990,4559
ENSG00000135093,3749
ENSG00000172728,3549
ENSG00000168000,1516
ENSG00000115289,907
ENSG00000161551,3074
ENSG00000130038,2186
ENSG00000114861,7088
ENSG00000254858,1578
ENSG00000187954,1477
ENSG00000198182,4327
ENSG00000133247,2286
ENSG00000167553,2823
ENSG00000119943,2023
ENSG00000197063,1743
ENSG00000203485,1689
ENSG00000138678,2928
ENSG00000135953,5293
ENSG00000137656,2192
ENSG00000115556,3092
ENSG00000130347,2893
ENSG00000129235,1917
ENSG00000163702,2388
ENSG00000176619,4634
ENSG00000173349,3746
ENSG00000235758,2021
ENSG00000228892,2021
ENSG00000226467,2021
ENSG00000206324,2021
ENSG00000236873,2021
ENSG00000204310,2021
ENSG00000227642,2021
ENSG00000111863,2058
ENSG00000173915,560
ENSG00000114779,1818
ENSG00000162714,5336
ENSG00000100410,1053
ENSG00000183718,3466
ENSG00000165655,3205
ENSG00000186001,2258
ENSG00000099910,2528
ENSG00000171988,8758
ENSG00000170854,2232
ENSG00000135637,2835
ENSG00000149582,2420
ENSG00000145439,3440
ENSG00000146374,4815
ENSG00000144026,6189
ENSG00000178685,3505
ENSG00000276045,1496
ENSG00000119574,2352
ENSG00000168389,2129
ENSG00000165526,2468
ENSG00000169895,6153
ENSG00000042286,3134
ENSG00000160446,1146
ENSG00000119280,3726
ENSG00000138600,7270
ENSG00000181915,3760
ENSG00000144647,2547
ENSG00000134452,3702
ENSG00000148343,3637
ENSG00000138138,4640
ENSG00000154144,5144
ENSG00000120594,12275
ENSG00000125247,3602
ENSG00000135119,2415
ENSG00000176953,4569
ENSG00000121289,5673
ENSG00000137135,3678
ENSG00000131061,3661
ENSG00000035141,1810
ENSG00000148120,2820
ENSG00000153214,5162
ENSG00000205060,6676
ENSG00000168874,5658
ENSG00000198466,6885
ENSG00000139438,3685
ENSG00000141076,2188
ENSG00000160991,10679
ENSG00000120256,3634
ENSG00000158615,5259
ENSG00000139133,2913
ENSG00000179943,2645
ENSG00000133193,2798
ENSG00000186017,5197
ENSG00000138463,3322
ENSG00000167778,2902
ENSG00000146842,3455
ENSG00000120539,3623
ENSG00000129472,2914
ENSG00000189376,1310
ENSG00000139405,1858
ENSG00000166140,1784
